T,E,M,C,X
3.06,-0.39650444444444444,0.01741111111111111,0.0946229944798072,3.5471863108206243
3.1,-0.39226666666666665,0.0005333333333333333,0.08785367094462025,3.226584086021505
3.14,-0.38335777777777774,0.0021777777777777776,0.09139242926240111,2.306510403397027
3.1799999999999997,-0.3755711111111111,0.007146666666666667,0.0796280698284612,3.0116916058700207
3.2199999999999998,-0.37030888888888885,0.002331111111111111,0.07096977525729793,2.9086799158040026
3.26,-0.3635133333333333,0.005313333333333333,0.06932700975656694,2.109513454669393
3.3,-0.3552755555555555,0.010195555555555555,0.07555152494643338,2.156504048484848
3.34,-0.35169999999999996,0.017055555555555553,0.06769406297186092,1.7691754823685961
3.38,-0.34721555555555556,0.019157777777777777,0.061496442701585025,1.9866842327416172
3.42,-0.34043777777777773,0.0010088888888888888,0.06509132572605486,1.8036385756985052
3.46,-0.33295555555555556,0.014093333333333333,0.06348027368475652,1.6725356917148362
3.5,-0.32984444444444444,0.008546666666666666,0.060594321995463864,1.6506873447619046
3.54,-0.3267822222222222,0.00278,0.0605237234936743,2.074832390458255
3.58,-0.3221177777777778,0.02558,0.055540918406624146,1.86962616883923
3.62,-0.31558888888888886,0.005286666666666666,0.05877204094299128,1.6400925217925109
3.66,-0.3110711111111111,0.007462222222222222,0.053756847522072534,1.4507636138433515
3.7,-0.3073244444444444,0.0009888888888888888,0.05477814592971389,1.2925633333333333
3.74,-0.3023488888888889,0.00045111111111111106,0.04921366893216444,1.4285131206179438
3.7800000000000002,-0.29788,0.00548,0.04887939680673387,1.126223214579659
3.82,-0.29323777777777776,0.0013355555555555555,0.04651406089623512,1.2739334485165792
3.86,-0.2916022222222222,0.006122222222222222,0.04714463893139557,1.2862532815198617
3.9,-0.2864311111111111,0.015826666666666666,0.04601088874278608,1.1933346051282052
3.94,-0.2821022222222222,0.00258,0.04467551455704674,1.1856255826283133
3.98,-0.2786333333333333,0.002862222222222222,0.04408440162846524,1.1016382534896703
4.02,-0.27635333333333334,0.005844444444444444,0.04142474993743253,0.9277491431730239
4.0600000000000005,-0.27312,0.011813333333333332,0.03895340661829409,1.0139071089217295
4.1,-0.27246444444444445,0.009739999999999999,0.04174185180778621,0.9124729658536586
4.140000000000001,-0.2691311111111111,0.001631111111111111,0.03794594428496972,0.9575558174986578
4.18,-0.26464,0.008195555555555555,0.04082279760587468,0.9461229728867624
4.220000000000001,-0.2616222222222222,0.0022533333333333333,0.03872856504670657,0.8784410784623485
4.26,-0.2584022222222222,0.000671111111111111,0.036938104824390444,0.8053738090766823
4.300000000000001,-0.25456888888888884,0.007642222222222222,0.03414430959677895,0.7990659214470281
4.34,-0.25210666666666665,0.001751111111111111,0.03635557632001772,0.8902847475678443
4.38,-0.24946666666666664,1.3333333333333333e-05,0.033443005775526044,0.7317604911212583
4.42,-0.24699333333333331,0.006944444444444444,0.03336618164611262,0.7692884615384615
4.46,-0.24413555555555555,0.001902222222222222,0.032845953735915076,0.7368164065769804
4.5,-0.24084888888888886,0.00046666666666666666,0.03447003039780521,0.7258902716049382
4.54,-0.23981777777777777,0.0005977777777777777,0.029117859414655525,0.7743696906510034
4.58,-0.23719555555555555,0.0023377777777777776,0.03180703732660402,0.6386718059194565
4.62,-0.23378888888888888,0.0013155555555555555,0.028994745434139223,0.7037609773929773
4.66,-0.23342888888888888,0.0013822222222222222,0.029824980096233848,0.6836634391988554
4.7,-0.23121333333333333,0.0023866666666666667,0.028429934912730756,0.7146123158392436
4.74,-0.2262511111111111,0.0035377777777777777,0.028326030174809707,0.5596788898265352
4.78,-0.22573555555555555,0.0016866666666666666,0.02666803588483683,0.6563727745234774
4.82,-0.22550888888888887,0.0008133333333333332,0.026530297534669,0.5900507551867218
4.859999999999999,-0.22104666666666664,0.005168888888888889,0.02596547104946708,0.5970532455418381
4.9,-0.21803555555555554,0.00452,0.02489639390994501,0.6031535999999998
4.9399999999999995,-0.21654222222222222,0.004922222222222222,0.025155644431331548,0.5270344354475933
4.98,-0.21344444444444444,0.00646,0.026600198204688265,0.5733764846050868
5.02,-0.2116511111111111,0.006251111111111111,0.02338833263669519,0.6045737326250553
5.0600000000000005,-0.21254666666666666,0.0027133333333333332,0.023307952180335916,0.58459741677646
5.1,-0.20996222222222222,0.004073333333333333,0.023797293519586416,0.5724227546840959
5.140000000000001,-0.2092133333333333,0.0017444444444444443,0.023419764787422095,0.518115672287073
5.18,-0.20400888888888888,0.0003733333333333333,0.02435456703255931,0.5016179974259973
5.220000000000001,-0.20504888888888886,0.0027266666666666663,0.023274274371257557,0.5412153861217538
5.26,-0.20177555555555554,0.0033511111111111107,0.020320695848011654,0.5418554592310942
5.300000000000001,-0.20101777777777777,1.9999999999999998e-05,0.020853009928404546,0.446742909014675
5.34,-0.20196666666666666,0.0019888888888888886,0.022600615491559412,0.4220074698293799
5.38,-0.19727777777777777,0.003324444444444444,0.020199397619036524,0.4647814820322181
5.42,-0.19701777777777776,0.0036066666666666664,0.019676117336819256,0.43550050922509226
5.46,-0.1942488888888889,0.006644444444444444,0.019968402456314566,0.488460643060643
5.5,-0.1907911111111111,0.0014844444444444443,0.018118238971533456,0.43836103111111113
5.54,-0.19022,0.0014488888888888889,0.019344590702342058,0.45723617809867634
5.58,-0.19159777777777776,0.0012,0.01783365221698356,0.4524925527678216
5.62,-0.1876911111111111,0.0002711111111111111,0.017898073310452952,0.4400752202451562
5.66,-0.18654666666666667,0.0005155555555555556,0.01823874883636384,0.4468364161758932
5.7,-0.1837822222222222,0.0001288888888888889,0.018757661639478767,0.39856891695906427
5.74,-0.18344666666666665,0.0025977777777777774,0.017791941547588775,0.4199337506775067
5.78,-0.18243777777777775,0.005502222222222222,0.017520755392190123,0.41288844598231444
5.82,-0.18004666666666666,0.003428888888888889,0.015817343126950826,0.44714177243222597
5.86,-0.17824222222222222,0.002942222222222222,0.017180206460697827,0.43000608570345084
5.9,-0.17878666666666665,0.003013333333333333,0.016689186887548304,0.4127135698681732
5.94,-0.17629333333333333,0.0017577777777777776,0.015750191275518577,0.38154382267115594
5.98,-0.17620666666666665,0.00033999999999999997,0.016927122490551245,0.36834454923820137
6.0200000000000005,-0.17282,0.0002666666666666666,0.016590648251368263,0.33995836101882604
6.0600000000000005,-0.17143555555555554,0.0005622222222222222,0.01601981456671516,0.3962574191419142
6.1000000000000005,-0.1707911111111111,0.0008422222222222222,0.013482787064409203,0.3829692961748633
6.14,-0.16882444444444444,0.002182222222222222,0.01520018001959341,0.3295589402823018
6.18,-0.17061555555555555,0.001791111111111111,0.015377960129356799,0.3631789744696153
6.22,-0.16696444444444444,0.0006288888888888889,0.014463140143069046,0.3445808581636299
6.26,-0.16476666666666664,0.0035199999999999997,0.014836209526596235,0.35235849769258076
6.3,-0.16486666666666666,2.222222222222222e-05,0.01546607317824245,0.33635971781305113
6.34,-0.1641022222222222,0.004415555555555555,0.01334632358876203,0.3410282726954083
6.38,-0.16177999999999998,0.0013466666666666666,0.013297541297746763,0.33170377150818525
6.42,-0.16236444444444442,0.001711111111111111,0.013965520089629865,0.3267671166493596
6.46,-0.16114888888888887,0.000551111111111111,0.013205203517505013,0.33029136291709665
6.5,-0.15991777777777777,0.0003422222222222222,0.011855319500328686,0.3120808779487179
