T,E,M,C,X
3.5,-0.799797817901231,0.8806424027777777,0.08605681870064973,0.15135820160919267
3.5075,-0.7980177839506167,0.879426087962963,0.08474405051520577,0.1489150270923633
3.515,-0.7956762469135814,0.8777787731481481,0.08636387657041912,0.15474384410926476
3.5225,-0.7938151975308626,0.8765076666666667,0.08923285373343803,0.16004081332840941
3.53,-0.7920614074074072,0.8753148518518519,0.09019046122050445,0.16263931383250682
3.5375,-0.7898262160493841,0.8737064768518519,0.08980716382557763,0.1643152168819059
3.545,-0.7878900061728396,0.8723751064814814,0.08785069498287908,0.16181155418185222
3.5525,-0.7858973611111134,0.8709690138888889,0.08827010203782383,0.16441099978103527
3.56,-0.7323564845679018,0.47393410185185186,4.415952803016037,996.0095469181263
3.5675,-0.7818762839506148,0.8681489444444445,0.09024174526300348,0.16968111346391587
3.575,-0.7798402685185146,0.8666800509259259,0.09306350353230976,0.1777662643271342
3.5825,-0.7779014413580214,0.8653077222222222,0.0942375027421267,0.18260142500816134
3.59,-0.684414385802469,0.15948172685185186,0.09300447954291076,64.00114950692526
3.5975,-0.77334737654321,0.8620604768518518,0.09670010781512631,0.1899768921189545
3.605,-0.7713355586419776,0.8605826296296296,0.09592067290363793,0.1904460332348643
3.6125,-0.7694560401234521,0.859258837962963,0.09418325035623046,0.1872787402230186
3.62,-0.7671005308641992,0.8575860555555556,0.0990359276002092,0.2005683071975653
3.6275,-0.7648620123456756,0.855924199074074,0.09494676554721485,0.19336265744501022
3.635,-0.7627213950617262,0.854362375,0.09398481042244693,0.1939927367519532
3.6425,-0.7606456944444426,0.8528360416666666,0.10026568547934145,0.20852275122424963
3.65,-0.7583355802469149,0.8511597453703703,0.09915476784117801,0.2082289695492164
3.6575,-0.7559167345679012,0.8493635972222222,0.10133902218513567,0.21518427939571166
3.665,-0.7537104043209926,0.8477504444444445,0.09978577466377145,0.21247858465923947
3.6725,-0.7517930370370406,0.8463186157407407,0.09901185167714824,0.21265590179024027
3.68,-0.7491873302469131,0.844355662037037,0.09937338728760836,0.21742619292225476
3.6875,-0.747098083333337,0.84285,0.10267218061757864,0.2257834574744358
3.695,-0.7216507006172828,0.6569523009259259,3.256186821792657,778.1850957838193
3.7025,-0.7424543179012348,0.8393329537037036,0.1028447071302911,0.22956394709584285
3.71,-0.7401106450617296,0.8375731435185185,0.1054874886151101,0.2420922604786352
3.7175,-0.7377638179012337,0.8357906342592593,0.10552084010465469,0.24022450122089614
3.725,-0.7353350956790125,0.8339254722222222,0.10366055246005526,0.23918949885429788
3.7325,-0.7331647592592591,0.8323022222222222,0.10559790511235356,0.24539377734875834
3.74,-0.7305830061728394,0.8302995231481481,0.10874990189121397,0.257782973444032
3.7475,-0.728334481481479,0.8286008981481481,0.10807752558628192,0.2558446442803509
3.755,-0.7259598395061715,0.826723574074074,0.10888879972495542,0.264008770236118
3.7625,-0.7231381327160505,0.8244753379629629,0.10930339591772747,0.2677760452366251
3.77,-0.7206597993827177,0.822600287037037,0.11157728894399721,0.27651009775929164
3.7775,-0.7184233827160504,0.8208810601851851,0.10804267107431373,0.26987100106514994
3.785,-0.7157028672839483,0.8187137175925926,0.11125153487829001,0.27911278833724346
3.7925,-0.7133182592592628,0.8168255648148148,0.11218203924575056,0.2906650383271054
3.8,-0.7108411697530879,0.8148870925925926,0.11217361063038744,0.2914320336869997
3.8075,-0.7079842561728417,0.8125381342592592,0.11390286901523132,0.2986782738855686
3.815,-0.7055339012345696,0.8106018842592593,0.11662924303426352,0.31066933949432196
3.8225,-0.6643908117283944,0.4563250555555555,3.749680717875203,1296.471873948562
3.83,-0.7005465802469144,0.8065468333333333,0.11329907408516275,0.30958759829725835
