T,E,M,C,X
2.38,-0.9700244938271589,0.9843939999999997,9.5168242271586e-07,6.540909938795905e-07
2.42,-0.9673572839506168,0.9829510370370376,9.161890130174941e-07,6.467210342551815e-07
2.46,-0.9641449382716063,0.9812234074074073,1.0154084310621136e-06,7.356279209989733e-07
2.5,-0.9609787160493839,0.97951125925926,9.92633166951862e-07,7.442357121689724e-07
2.54,-0.9574376790123462,0.9775785185185183,1.1194375096188927e-06,8.538455230694539e-07
2.58,-0.9536358024691354,0.9754965185185193,1.134425341407854e-06,8.993221909203104e-07
2.62,-0.9498708641975304,0.973403037037037,1.1957433158538748e-06,9.754353847547178e-07
2.66,-0.9459675555555559,0.9712402962962953,1.2619556464031491e-06,1.0677773938222069e-06
2.7,-0.9415275555555569,0.9687739259259264,1.4408391140005203e-06,1.2342941526057285e-06
2.74,-0.8568909629629635,0.06032577777777788,1.8558330592288747e-06,6.773696113263308e-05
2.7800000000000002,-0.9325160987654315,0.9636727407407398,1.4576031706551422e-06,1.3300752505779774e-06
2.8200000000000003,-0.846347604938271,0.39064037037037075,1.8980197775228236e-06,0.0008224235258148596
2.8600000000000003,-0.9221102222222223,0.9577151111111103,1.6706971401383285e-06,1.6707632539319323e-06
2.9000000000000004,-0.9165532345679019,0.9545048148148148,1.7435890249376376e-06,1.7364794010373331e-06
2.94,-0.9108992098765443,0.951211259259261,1.6927222813797062e-06,1.7629594083898586e-06
2.98,-0.9048819753086428,0.947682518518519,2.0633115871711244e-06,2.1798661468738266e-06
3.02,-0.8988559012345679,0.9441103703703716,2.1116842498016108e-06,2.3098718178800374e-06
3.06,-0.8921878518518511,0.9401321481481484,2.1412955734493295e-06,2.4551876850022255e-06
3.1,-0.8851512098765432,0.9358462962962971,2.0985625256157303e-06,2.4849230056787864e-06
3.14,-0.8782588148148148,0.931606444444445,2.4155299945407e-06,2.9143054891827864e-06
3.1799999999999997,-0.8711524938271619,0.927262740740741,2.52392874067535e-06,3.2493737281582018e-06
3.2199999999999998,-0.8631110123456794,0.9222214074074072,2.3404940755261744e-06,3.072424369303772e-06
3.26,-0.8548804444444439,0.9170528888888883,2.51897764396551e-06,3.428682377245305e-06
3.3,-0.8463437530864207,0.9116186666666664,2.501937243261191e-06,3.5305949969312596e-06
3.34,-0.8381170864197525,0.906296666666667,2.6583837294320562e-06,3.900444337505707e-06
3.38,-0.8296199012345683,0.9007390370370365,2.8552395511173037e-06,4.312848874318048e-06
3.42,-0.8199006913580251,0.8942632592592596,2.989930435982555e-06,4.631721871342009e-06
3.46,-0.8095511111111117,0.8872808888888893,2.8301236362048896e-06,4.914615374425199e-06
3.5,-0.7993330370370372,0.8803718518518514,3.2545991361614716e-06,5.589784205411214e-06
3.54,-0.7886766913580254,0.872920074074074,3.739522079093306e-06,6.7420454593004255e-06
3.58,-0.7779225679012345,0.8652386666666665,3.8248535171290085e-06,7.4146488513250595e-06
3.62,-0.7675611358024691,0.8578861481481488,3.4811854393033937e-06,6.998647403139925e-06
3.66,-0.7559789135802463,0.849466,3.733172881222329e-06,7.849554100430046e-06
3.7,-0.7427987654320979,0.8395340740740743,4.081229912070174e-06,9.26008660468931e-06
3.74,-0.7297361481481479,0.8295616296296295,4.023071529114178e-06,9.54635575194801e-06
3.7800000000000002,-0.717557629629629,0.8201236296296299,4.216826152215234e-06,1.0419040998308411e-05
3.82,-0.7034866666666668,0.8090539259259256,4.451583052579322e-06,1.1714766719133283e-05
3.86,-0.6892595555555562,0.7973602962962962,4.6905122418134134e-06,1.2807510471656137e-05
3.9,-0.6764473086419759,0.7867120740740736,5.0632506507863945e-06,1.591201608258795e-05
3.94,-0.6597334320987656,0.7721141481481488,4.310994143585574e-06,1.4179307331404775e-05
3.98,-0.6454079999999988,0.7595725925925924,4.621945370765365e-06,1.7157368599034794e-05
4.02,-0.6029022222222215,0.6413000740740742,9.249259153675974e-05,0.006794167941361788
4.0600000000000005,-0.6102521975308637,0.7261412592592605,5.936691017601805e-06,2.534457803807301e-05
4.1,-0.5937520493827162,0.7103173333333332,5.941897658566444e-06,2.8650006817144395e-05
4.140000000000001,-0.5740959506172832,0.6895080740740739,6.718490418756675e-06,3.3930395179854533e-05
4.18,-0.5540149135802472,0.6674047407407403,5.596223895339221e-06,3.406434809952852e-05
4.220000000000001,-0.5329726419753085,0.6429304444444439,5.9607095754273485e-06,3.953239623084602e-05
4.26,-0.5122451358024682,0.6173626666666674,6.398449169826273e-06,5.046419905560709e-05
4.300000000000001,-0.48847229629629635,0.5842047407407392,6.818476210265814e-06,6.90199742295016e-05
4.34,-0.47142637037037066,0.5633992592592603,4.994695134135319e-06,4.654716946997411e-05
4.38,-0.44351382716049437,0.5170004444444442,6.6853649198720855e-06,9.805157495290752e-05
4.42,-0.415414469135803,0.46195029629629636,6.915390044484963e-06,0.00015673452725664005
4.46,-0.3839036543209877,0.39205051851851835,1.2097119210271252e-05,0.0004448054806645653
4.5,-0.35062854320987646,0.2740601481481486,1.669835906718494e-05,0.0017310344772516009
4.54,-0.3168732839506177,0.04821229629629618,2.6047620620369686e-06,0.0011389944514469804
4.58,-0.30912237037036994,0.04087733333333333,3.021731791754521e-06,0.0013144879947574277
4.62,-0.3007608395061728,0.023433185185185196,2.2925804256678816e-06,0.0009739033924144444
4.66,-0.2939783209876542,0.018569037037037012,1.8084414999656157e-06,0.00042961401281784117
4.7,-0.28702987654320955,0.02190837037037039,1.8752142573482021e-06,0.0004616073021405016
4.74,-0.28176958024691345,0.004346592592592599,1.528607692079161e-06,0.0003035668767214786
4.78,-0.27702395061728374,0.004004000000000011,1.6582992503075897e-06,0.0002964453364602167
4.82,-0.27120612345679024,0.006655481481481481,1.3132930513785804e-06,0.0003784811618245878
4.859999999999999,-0.26651086419753073,0.004940740740740739,1.3512174339339808e-06,0.00022315595070760428
4.9,-0.26257540740740776,0.0006703703703703783,1.21607013649091e-06,0.00019005819265977976
4.9399999999999995,-0.2575582716049378,0.007644740740740748,1.2964656127640305e-06,0.00013793774665978018
4.98,-0.25511634567901254,0.00015896296296296386,1.0811775765713007e-06,0.00011326633577822952
5.02,-0.25094148148148177,0.0014785925925926,1.1398038741317362e-06,0.00010118501629039404
5.0600000000000005,-0.24679274074074048,0.0008674074074074061,1.0873500626519135e-06,0.00012484929802588398
5.1,-0.24371081481481513,0.003093555555555554,1.018426279262016e-06,0.00010599157248016345
5.140000000000001,-0.24059165432098742,0.0015790370370370398,9.89681759901203e-07,9.192120383554042e-05
5.18,-0.23737846913580254,0.002530592592592592,9.7946439867365e-07,0.00010260658164090003
5.220000000000001,-0.2344041975308641,0.0032105185185185175,8.856784468654947e-07,9.138742626071504e-05
5.26,-0.23113911111111138,0.0010940740740740728,8.142386065765348e-07,7.45204265439922e-05
5.300000000000001,-0.22891520987654312,0.0018722222222222222,8.892363175450404e-07,6.30028515412686e-05
5.34,-0.2256393086419752,0.001327407407407409,7.942705913904592e-07,5.628406220619286e-05
5.38,-0.22334375308642002,0.00023644444444444394,7.568650788414246e-07,6.856722723086563e-05
5.42,-0.22083367901234596,0.005145481481481482,7.832937680034446e-07,6.123819487241782e-05
5.46,-0.2180652839506169,0.000590074074074074,7.13605401976251e-07,7.571709034303583e-05
5.5,-0.21609945679012377,0.001907481481481482,7.428664641798764e-07,5.046681631026309e-05
5.54,-0.2131514567901235,0.00026088888888888863,7.222912977657898e-07,5.932023940217789e-05
5.58,-0.2113593086419749,0.003321407407407403,6.937742400835292e-07,5.62343044470994e-05
5.62,-0.2092415308641974,0.0007834074074074051,6.826654714933035e-07,4.78445159351522e-05
5.66,-0.20657674074074067,0.0005254074074074097,6.459368562323891e-07,5.589808620260093e-05
5.7,-0.2046999999999997,0.0025939259259259288,6.514409343810727e-07,4.5177341396289003e-05
5.74,-0.20272824691358027,0.0001028148148148134,6.579087746427425e-07,4.414501030575029e-05
5.78,-0.20036607407407409,0.0006775555555555558,5.343060199160033e-07,4.1535220917880514e-05
5.82,-0.1984632592592592,0.0015102222222222203,5.792397475326299e-07,3.9965384446989964e-05
5.86,-0.1966928395061726,0.001167851851851852,6.742155669352003e-07,3.6689177510920094e-05
5.9,-0.19495111111111116,0.0013376296296296302,6.027493531743188e-07,4.369056161075071e-05
5.94,-0.19304454320987663,0.0019956296296296324,5.468819272018277e-07,3.4321474940534694e-05
5.98,-0.1912584197530866,0.00018829629629629665,4.956732947534044e-07,3.6286957655834927e-05
6.0200000000000005,-0.18963629629629652,0.00031125925925925933,4.910443934655304e-07,3.0030011708570866e-05
6.0600000000000005,-0.1881644444444445,0.0003014074074074072,4.971572750974231e-07,3.5828220075423146e-05
6.1000000000000005,-0.18622735802469148,5.444444444444447e-05,5.538138332006167e-07,3.0644025073646786e-05
6.14,-0.1846164938271603,6.0740740740741536e-05,4.2651023728021283e-07,3.6589137411026654e-05
6.18,-0.18297397530864204,0.00017837037037037138,4.994945339040369e-07,2.6960011307771843e-05
6.22,-0.1812390123456791,0.0012550370370370371,4.75519736134617e-07,3.564175896241597e-05
6.26,-0.18027239506172846,3.022222222222271e-05,4.562833466871483e-07,3.189985453047412e-05
6.3,-0.17858770370370367,0.0015881481481481493,4.704355846073453e-07,3.3317928364578523e-05
6.34,-0.17701076543209912,0.00048762962962962996,4.490879092738781e-07,2.5978797376813656e-05
6.38,-0.17592903703703697,0.0004737037037037041,4.283672007983483e-07,3.0123455908596373e-05
6.42,-0.1743071111111112,2.6518518518518963e-05,4.317873789705819e-07,2.7312809196227473e-05
6.46,-0.17311313580246904,0.0014999999999999987,4.315164122649132e-07,2.8079061184794444e-05
6.5,-0.17151851851851843,0.0012600740740740738,4.7027055516402077e-07,2.5074013193204586e-05
