T,E,M,C,X
1.5,-0.9986004444444431,0.9992968148148148,0.0022694898086936316,0.0008677483298621761
1.54,-0.9982942716049368,0.9991417777777778,0.0029856823224933726,0.0011713905140905726
1.58,-0.9979225679012326,0.9989545925925926,0.003584615392427907,0.0014443723120154883
1.62,-0.9974472098765415,0.9987133333333333,0.0041205794463890005,0.001729958854906008
1.66,-0.9969891851851829,0.9984817037037037,0.004377134669957948,0.0018657734603564965
1.7,-0.9964741728395045,0.9982206666666666,0.005068081469812019,0.002224711075969561
1.74,-0.9957927407407386,0.9978748888888889,0.0057259809254959155,0.0026013008868301705
1.78,-0.9454242469135802,0.13309733333333332,0.010611573634309255,0.016590379025536024
1.82,-0.9942693827160484,0.997094962962963,0.006747857579312101,0.0031862007865009335
1.8599999999999999,-0.9932462716049374,0.996577037037037,0.008456456247257459,0.00414463568348012
1.9,-0.9922499753086417,0.9960625925925926,0.008769789554036499,0.004448887004017658
1.94,-0.991159358024691,0.9955022222222222,0.009692680543839895,0.005013180679711274
1.98,-0.9899238518518535,0.994864,0.009898112095383011,0.0052761021181894
2.02,-0.9886015308641974,0.9941813333333334,0.012517295190833836,0.006795841289942365
2.06,-0.9312884938271603,0.06604992592592593,0.02427375369443229,0.08220249723103762
2.1,-0.9853218765432095,0.9924745925925925,0.012890630921679167,0.00739226462645179
2.14,-0.9838256790123467,0.991696962962963,0.014513936351760898,0.008536290645160904
2.18,-0.9819571358024695,0.9907182962962963,0.01778055670322982,0.010750199798075375
2.2199999999999998,-0.979746370370371,0.9895545925925926,0.018882806763775118,0.011750072112877494
2.26,-0.9775039012345684,0.9883791111111111,0.01913309056448606,0.012243597238196836
2.3,-0.9755790123456779,0.9873542222222222,0.018813294754644185,0.01222135114601216
2.34,-0.9726165432098772,0.9857775555555556,0.021945706594083014,0.014742449597039154
2.38,-0.9700754567901244,0.9844111111111111,0.023016384068154667,0.01606856520603677
2.42,-0.9672695308641974,0.9829037037037037,0.024914855048086562,0.017786103458355917
2.46,-0.9641325925925923,0.9812147407407408,0.025137037121640036,0.01849754889547963
2.5,-0.9607680987654317,0.9793787407407407,0.02483904879074544,0.018764635907427874
2.54,-0.9574477037037029,0.9775719259259259,0.02942202509062317,0.023073791705578835
2.58,-0.9538422716049382,0.9756103703703704,0.02968858821536812,0.023426609237334514
2.62,-0.9500649876543209,0.9735218518518518,0.03243818126308194,0.026678652789746765
2.66,-0.9458854814814813,0.9711965185185185,0.03377304524911716,0.02865138348874494
2.7,-0.9413222716049372,0.9686673333333333,0.03679793007505434,0.03155022874260019
2.74,-0.9370336296296294,0.9662548888888889,0.039673336144979233,0.03503555116944914
2.7800000000000002,-0.932296444444444,0.9635542222222222,0.038051102352773356,0.035847251604163764
2.8200000000000003,-0.9274946666666659,0.9608183703703703,0.04161354885444689,0.039776500990931746
2.8600000000000003,-0.9219988641975312,0.9576668148148147,0.045482308751109285,0.04363957504102581
2.9000000000000004,-0.9163439506172836,0.9543877037037037,0.05111473818489487,0.05139561910192273
2.94,-0.9105376790123454,0.9510062962962963,0.046502537191201364,0.047553175855206235
2.98,-0.9051587160493829,0.9478462222222223,0.045821171840845325,0.04880567854623882
3.02,-0.8990241975308629,0.9441877037037036,0.0543932565287503,0.059837274664050415
3.06,-0.8923893333333331,0.9402060740740741,0.05694414634236447,0.06474173207096018
3.1,-0.799313728395063,0.06790614814814815,0.060861803864103566,11.677001563249759
3.14,-0.878228839506173,0.9316212592592592,0.0664531206223924,0.08188347400490129
3.1799999999999997,-0.8708311111111117,0.9270387407407408,0.06698458202100734,0.08434094904471481
3.2199999999999998,-0.774756148148148,0.23342422222222223,0.07213674506634137,12.06264575435939
3.26,-0.8553100246913578,0.9173214074074074,0.06758127702189905,0.09349607265055497
3.3,-0.8468951111111105,0.9119111851851852,0.06772654414683599,0.09542767224157808
3.34,-0.8383414814814816,0.9063971851851852,0.07593817628104835,0.11181108697702165
3.38,-0.8292336296296289,0.9004801481481481,0.07940226781530162,0.12134059504458589
3.42,-0.819451654320988,0.8939985185185185,0.07895869297559518,0.12294379899494264
3.46,-0.8100912592592593,0.8876832592592593,0.08350679541373685,0.14098453538665096
3.5,-0.799964740740742,0.8807577777777778,0.08300355597510838,0.14661253334426352
3.54,-0.7886370370370378,0.8729133333333333,0.09377707738768304,0.1699581125803426
3.58,-0.7781124938271605,0.8654793333333333,0.09867821214050077,0.18998204671247573
3.62,-0.7674935802469142,0.8577905185185185,0.10497560634588819,0.20747347723009923
3.66,-0.7550624691358025,0.8487128148148148,0.10709075420318892,0.22325176567670504
3.7,-0.7444082962962955,0.8409708148148148,0.09015616542216805,0.19263930987280387
3.74,-0.73125412345679,0.8308277037037037,0.10214363967095434,0.23840339568087654
3.7800000000000002,-0.7167606419753078,0.8195072592592593,0.12521598673116555,0.31259834983069035
3.82,-0.7037727407407398,0.8092698518518519,0.11381316412901289,0.30339540628967315
3.86,-0.6904872592592591,0.7983718518518519,0.1123967724322734,0.30809094608517684
3.9,-0.6743032098765437,0.7843608148148148,0.131221421470687,0.4090356071761702
3.94,-0.6599340246913584,0.7724094074074074,0.12387312519903437,0.4092875078395959
3.98,-0.6444234567901239,0.758876,0.1373182614892161,0.4700553777814518
4.02,-0.6289234567901234,0.7443885925925926,0.15111154299620885,0.5845069277349458
4.0600000000000005,-0.6114032098765431,0.7277990370370371,0.14689129607061405,0.6125845878822532
4.1,-0.5924761975308641,0.7085534814814815,0.15408710786438815,0.7632129798007444
4.140000000000001,-0.5729550123456786,0.6877736296296296,0.16604377139157436,0.908172083163575
4.18,-0.5540623209876537,0.6673753333333333,0.1360832717191176,0.8217006383473524
4.220000000000001,-0.5343873580246916,0.6445167407407407,0.16813853568280776,1.1776634517851103
4.26,-0.5116604938271598,0.6157066666666666,0.21766250309548896,1.8361675673764575
4.300000000000001,-0.49217995061728453,0.5907645925925926,0.22202702477808353,2.125879218465131
4.34,-0.4628685432098764,0.5459222222222222,0.17485851896082735,2.2117170677562332
4.38,-0.4404139259259263,0.5089225185185186,0.1626255148353901,2.4713386735638196
4.42,-0.40974612345678996,0.4491222222222222,0.21709340072926886,4.530889408411746
4.46,-0.38267367901234534,0.38592585185185185,0.24446972992331165,7.711077993656855
4.5,-0.3320960493827162,0.11520148148148147,0.16101983144855894,70.68883969053505
4.54,-0.3220506172839507,0.08145577777777778,0.0966739377330241,104.7787200062327
4.58,-0.3090884938271608,0.05690414814814815,0.06739879019336639,23.00929948452213
4.62,-0.3020695308641979,0.01588659259259259,0.06077616846095479,17.328958635209236
4.66,-0.2943491851851853,0.0319637037037037,0.06043746505869382,25.008439100302056
4.7,-0.28644123456790144,0.008060296296296296,0.037379861360088786,7.777234338975554
4.74,-0.28249283950617277,0.005848148148148148,0.04149171397584393,7.929871026722909
4.78,-0.2760719506172842,0.00369,0.0420741217700266,6.67402388888889
4.82,-0.2716489382716048,0.0021638518518518517,0.0406526209183325,5.080996989580448
4.859999999999999,-0.26682138271604944,0.008665555555555555,0.03889640740153224,4.713784995427529
4.9,-0.26270923456790096,0.009544518518518518,0.03403434290876933,6.721699132244893
4.9399999999999995,-0.25802750617283926,0.004924148148148148,0.0327455478330294,4.057160636497226
4.98,-0.25446034567901227,0.001994296296296296,0.030665174631910593,3.4701255115573404
5.02,-0.2510475555555555,0.002596888888888889,0.03224186233357077,3.985112487413309
5.0600000000000005,-0.24697639506172853,0.01082274074074074,0.02997208665664758,2.774817846611037
5.1,-0.2439599012345681,0.0011725185185185185,0.026259901066084383,3.8329915979375384
5.140000000000001,-0.2402733827160499,0.004434074074074074,0.02785767345290721,2.84607356679637
5.18,-0.23716879012345715,0.006969111111111111,0.02628694215063434,2.5039358819104858
5.220000000000001,-0.23444197530864203,0.0012264444444444445,0.026077372731070716,1.9232517880232758
5.26,-0.23100528395061723,0.002379037037037037,0.023299446750246224,2.2954434955921745
5.300000000000001,-0.22858982716049378,0.0009412592592592592,0.023059263335478985,1.7998566359468886
5.34,-0.22603723456790084,0.0026924444444444444,0.022179436854584948,1.6464238284366755
5.38,-0.22329911111111106,0.0003914074074074074,0.021600762821394465,1.6806032588186708
