T,E,M,C,X
4.22,-0.5339720092592605,0.6442079768518518,0.17674615465282484,1.2222620661460146
4.2275,-0.5304576388888911,0.6399301712962963,0.17408023142715975,1.2249617155309729
4.235,-0.5259824475308614,0.6343412916666666,0.18113180294928657,1.3175641158836036
4.2425,-0.5229846141975311,0.6308922546296296,0.1787882323907237,1.3224846809817874
4.25,-0.5184183549382714,0.6251244166666666,0.18694929714829445,1.416113480943964
4.2575,-0.5140365956790135,0.6194081851851851,0.176662502906429,1.4101523329854584
4.265,-0.5107484537037029,0.6155476388888889,0.17783121843450622,1.4575474257116403
4.2725,-0.506740444444443,0.6101240833333333,0.18324165112710364,1.5095017993708562
4.28,-0.5018010895061715,0.6035853518518518,0.1806549333694833,1.5798447799816386
4.2875,-0.49760595061728624,0.5978174351851852,0.19679283611385429,1.8272082971027306
4.295,-0.49333269135802293,0.5919223796296296,0.1874452322810903,1.7350446240604709
4.3025,-0.4895550771604979,0.5872151712962963,0.18986094799464595,1.8245132739783283
4.31,-0.4846720462962975,0.5798284768518518,0.19593448577950853,2.02824060692525
4.3175,-0.4796495092592536,0.5723557453703704,0.20089860544189547,2.1564902555926238
4.325,-0.47576255864197503,0.5667626388888889,0.2218918641503568,2.4921521808632625
4.3325,-0.4706471512345682,0.5593153472222222,0.1920719320733322,2.1976594850861964
4.34,-0.4661945185185181,0.5522975879629629,0.20305377176019015,2.506529045332939
4.3475,-0.4623455123456795,0.5466448703703704,0.21137659664311306,2.653764054824145
4.355,-0.45673070679012334,0.5371350324074073,0.22080209269323856,2.9629588603652977
4.3625,-0.4532083086419744,0.5320673287037037,0.21628968374520532,3.0794268031858936
4.37,-0.44724784259259215,0.5219227314814815,0.23156684358716262,3.59303165151464
4.3774999999999995,-0.44234905864197266,0.5132886342592593,0.2101673692653385,3.232895532311335
4.385,-0.43674670061728493,0.5037329861111111,0.2232456384337395,3.599381465970746
4.3925,-0.433539910493828,0.4980955648148148,0.22892909135061768,3.9406737815794357
4.4,-0.426873435185184,0.4847529351851852,0.2231674232090359,4.546801494893771
4.4075,-0.4223551203703705,0.47696198148148145,0.25056526471317103,5.22962587169923
4.415,-0.41632298456790184,0.46402432407407407,0.21717803011915465,4.8576590929828445
4.4225,-0.41129191049382946,0.45328221296296295,0.22832493540170787,5.363785670154986
4.43,-0.4064695030864194,0.4433168796296296,0.2522436439696974,6.576093488351421
4.4375,-0.39930581790123376,0.4259121851851852,0.28524905912769505,9.323407673320002
4.445,-0.39449462654320894,0.4150147824074074,0.2508988209211687,8.692405251002535
4.4525,-0.3879071358024682,0.39785385185185185,0.2816160968172003,10.920141519197603
4.46,-0.38259951234567663,0.3845683657407407,0.24761244336597704,10.446158257521923
4.4675,-0.3772053549382721,0.37031514814814814,0.24893812628206077,11.962533776203898
4.475,-0.36926089506172977,0.34423594907407407,0.2975890285521911,17.56804189023361
4.4825,-0.36377257407407504,0.14855241203703703,0.32979567880338717,524.4740549651693
4.49,-0.3565146080246919,0.2963274444444444,0.28441886763548296,28.63652857559465
4.4975,-0.34996721913580114,0.04558858796296296,0.31342409915208574,451.52705507017527
4.505,-0.3416633641975327,0.054996083333333334,0.27682487785118426,322.29059640166827
4.5125,-0.3353412993827155,0.013705032407407407,0.22082722165278668,262.0359571639528
4.52,-0.3287403580246903,0.003310550925925926,0.19134411760260522,163.00127522428258
4.5275,-0.32527057407407367,0.0864092824074074,0.14808770599602486,86.28060382794193
4.535,-0.32293244135802596,0.0007684537037037037,0.13508898801496874,119.22658335678774
4.5425,-0.32157468827160535,0.004673990740740741,0.13017058567358292,117.15202694221192
4.55,-0.3171736388888893,0.03716078240740741,0.10223365725559806,67.21174941907786
4.5575,-0.3153107685185189,0.017091055555555554,0.09908504405646622,65.54128328378314
4.5649999999999995,-0.31306453086419783,0.04251308333333333,0.08554092990756601,42.575168374220574
4.5725,-0.31113549691358006,0.005798458333333333,0.07954221291129711,42.2765504077709
4.58,-0.3099645277777789,0.001782324074074074,0.07970448789414508,50.48916257021248
4.5875,-0.3075511388888899,0.0009642731481481481,0.0732060836654825,31.669083354515053
4.595,-0.3061219876543209,0.0036752037037037035,0.07830209592121205,36.799761414337794
4.6025,-0.30413312962962863,0.002030152777777778,0.06559624011469335,23.850113038006597
4.609999999999999,-0.30289384876543396,0.014731564814814815,0.06975073246936171,28.02135459644851
4.6175,-0.30157448765432016,0.004305888888888889,0.06254615829672716,24.267960860807317
4.625,-0.30010296296296457,0.0028260833333333332,0.06454813336131472,22.269931799254817
4.6325,-0.29840022530864235,0.0011434907407407407,0.06293845201005799,22.596102318058332
4.64,-0.2974993487654309,0.00011004629629629629,0.05690211483178239,19.87701021849801
4.6475,-0.29640882098765414,0.010733546296296297,0.06044093877658629,18.734191180180048
4.655,-0.2947663981481478,0.005528976851851852,0.05525693342866778,13.20653283816191
4.6625,-0.2932768117283949,0.002704662037037037,0.05578979910393106,12.821089650128059
4.67,-0.2920800740740731,0.001466513888888889,0.05351956866101679,16.54790459142663
4.6775,-0.29105041049382724,0.0062861851851851855,0.05226259789605574,12.443474002581548
4.6850000000000005,-0.2895402685185179,0.0005312037037037037,0.05222077358896926,12.314928978961694
4.6925,-0.2887708518518523,0.003428949074074074,0.05205033993061541,13.601024013594465
4.7,-0.2874289691358037,0.001762425925925926,0.04932067462955498,12.196854398658504
4.7075,-0.28660091975308566,0.0012968888888888889,0.05079406472869763,12.761509472622642
4.715,-0.2854281327160495,0.004288060185185185,0.04704094360962918,12.881600481515887
4.7225,-0.2842689444444434,0.0016112222222222222,0.04667752263201135,10.380910844389685
4.73,-0.2831861975308647,0.0009320046296296296,0.0479778074517568,10.022834206898425
4.7375,-0.2821451635802465,0.0032854166666666665,0.04440005248347044,9.866193426842186
4.745,-0.2809705216049375,0.004212462962962963,0.045106523611617065,10.065157870411447
4.7524999999999995,-0.28007512037037025,0.002651675925925926,0.04448990151308131,9.796070658152198
4.76,-0.2790203117283953,0.0007134999999999999,0.04371518735459985,8.723343654993434
4.7675,-0.27809724074074016,0.0008582268518518519,0.04365669970618826,8.09013742642498
4.775,-0.27703498765432066,0.0001801759259259259,0.042546790240090004,8.333028169148264
4.7825,-0.27604904320987567,0.0012578194444444444,0.04183838302811551,8.079571096309783
4.79,-0.275240768518519,0.0003598425925925926,0.04198586744748937,7.476560219608279
4.797499999999999,-0.27443613888888957,0.0004319861111111111,0.041849669051471354,7.179185425293752
4.805,-0.2736978209876546,0.006380101851851852,0.040208912379319194,7.632225401491045
4.8125,-0.2725351975308647,0.0011349675925925926,0.04040494158805588,7.113611419743947
4.82,-0.2714966080246909,0.0026546574074074072,0.038511658289065456,6.702777592300129
4.8275,-0.2706068024691354,0.0005342037037037037,0.03899000260777505,7.656812322517567
4.835,-0.269884567901235,0.000507,0.03835481050166024,7.3867154259374335
4.8425,-0.2692134660493834,0.0014958796296296296,0.038511872847924594,6.378301637686627
4.85,-0.2680850864197543,0.0007465462962962963,0.0380838401062623,6.319314585180892
4.8575,-0.26721168827160563,0.0011043981481481482,0.036935531392793826,5.556847686078702
4.865,-0.26624708024691374,0.0018552175925925926,0.036084775761697524,5.799374492723798
4.8725000000000005,-0.2653305154320975,0.0006161574074074074,0.03742784717633401,5.39107022926051
4.88,-0.2647115648148143,0.00031747685185185183,0.03653187808083467,5.127229946182331
4.8875,-0.26399595061728304,0.0007067361111111111,0.03660370859044047,5.431534692026027
4.895,-0.26325291666666634,0.0018515277777777777,0.0362824834935654,5.164941303850768
4.9025,-0.26227056481481503,0.0020155601851851853,0.035405713019711495,5.130135386291792
4.91,-0.26163062037036955,0.004173884259259259,0.034647291001985873,4.5384976759352345
4.9175,-0.26076998765432075,0.0029737546296296296,0.0335655824234378,4.6575479587309765
4.925,-0.259756015432099,0.0014095185185185185,0.03425920540638105,4.291399866523781
4.9325,-0.2592294074074079,0.0019266064814814814,0.033497410154295894,4.413294981602439
4.9399999999999995,-0.2587006604938285,0.00016176851851851853,0.03392151583546529,5.024057143199415
4.9475,-0.2575519444444443,0.00034968055555555555,0.03313606055514617,4.5876399205592655
4.955,-0.2568661327160499,0.0014152685185185184,0.033127068873425154,4.0869694580852665
4.9625,-0.25624195679012324,0.0010163055555555555,0.03249140195574873,4.18224152760469
4.97,-0.2554591975308642,0.00038569907407407406,0.03242462616575781,4.063025944239397
4.9775,-0.25484445061728467,0.0002995324074074074,0.03200767733528915,3.7842000752691467
4.984999999999999,-0.2542076820987648,2.712037037037037e-05,0.03122915773737885,4.107070588134278
4.9925,-0.2532300092592589,2.5574074074074073e-05,0.030902636511383412,3.684456653200175
5.0,-0.2526908333333332,0.0002693703703703704,0.031765171719052895,3.5982335701555352
